organizationSlug,branchCode,orderNumber,amount,method,status,enteredByEmail,provider,transactionId,providerRef,captureMode,verificationStatus,metadata
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00717,121100.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00717,PAY-ORD-EVENTS_KITCHEN-00717,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00718,203900.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00718,PAY-ORD-EVENTS_KITCHEN-00718,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00719,348200.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00719,PAY-ORD-EVENTS_KITCHEN-00719,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00720,61400.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00720,PAY-ORD-EVENTS_KITCHEN-00720,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00725,247800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00725,PAY-ORD-TAPAS_DOWNTOWN-00725,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00728,37800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00728,PAY-ORD-ROOFTOP_BAR-00728,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00729,112800.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00729,PAY-ORD-GARDEN_CAFE-00729,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00731,250500.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00731,PAY-ORD-EVENTS_KITCHEN-00731,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00732,325700.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00732,PAY-ORD-EVENTS_KITCHEN-00732,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00735,61400.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00735,PAY-ORD-TAPAS_DOWNTOWN-00735,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00736,184400.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00736,PAY-ORD-ROOFTOP_BAR-00736,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00739,58600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00739,PAY-ORD-GARDEN_CAFE-00739,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00740,108400.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00740,PAY-ORD-GARDEN_CAFE-00740,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00741,29400.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00741,PAY-ORD-GARDEN_CAFE-00741,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00742,464000.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00742,PAY-ORD-EVENTS_KITCHEN-00742,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00744,137400.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00744,PAY-ORD-EVENTS_KITCHEN-00744,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00745,112100.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00745,PAY-ORD-TAPAS_DOWNTOWN-00745,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,169900.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00746,PAY-ORD-TAPAS_DOWNTOWN-00746,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00747,165200.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00747,PAY-ORD-TAPAS_DOWNTOWN-00747,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00748,66100.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00748,PAY-ORD-TAPAS_DOWNTOWN-00748,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00749,31600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00749,PAY-ORD-ROOFTOP_BAR-00749,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00750,212800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00750,PAY-ORD-ROOFTOP_BAR-00750,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00753,150200.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00753,PAY-ORD-GARDEN_CAFE-00753,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00754,87600.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00754,PAY-ORD-GARDEN_CAFE-00754,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00757,119700.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00757,PAY-ORD-EVENTS_KITCHEN-00757,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00758,410500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00758,PAY-ORD-EVENTS_KITCHEN-00758,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00759,164300.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00759,PAY-ORD-EVENTS_KITCHEN-00759,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00761,155800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00761,PAY-ORD-TAPAS_DOWNTOWN-00761,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00764,198200.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00764,PAY-ORD-TAPAS_DOWNTOWN-00764,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00765,233600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00765,PAY-ORD-TAPAS_DOWNTOWN-00765,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00766,187400.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00766,PAY-ORD-ROOFTOP_BAR-00766,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00767,43700.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00767,PAY-ORD-ROOFTOP_BAR-00767,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00768,189000.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00768,PAY-ORD-ROOFTOP_BAR-00768,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00770,196100.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00770,PAY-ORD-ROOFTOP_BAR-00770,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00773,122200.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00773,PAY-ORD-GARDEN_CAFE-00773,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00774,76000.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00774,PAY-ORD-GARDEN_CAFE-00774,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00776,58500.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00776,PAY-ORD-EVENTS_KITCHEN-00776,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00777,111400.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00777,PAY-ORD-EVENTS_KITCHEN-00777,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00778,375900.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00778,PAY-ORD-EVENTS_KITCHEN-00778,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00779,1024600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00779,PAY-ORD-EVENTS_KITCHEN-00779,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00780,209200.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00780,PAY-ORD-EVENTS_KITCHEN-00780,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00781,103800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00781,PAY-ORD-TAPAS_DOWNTOWN-00781,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00783,131000.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00783,PAY-ORD-GARDEN_CAFE-00783,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00784,404600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00784,PAY-ORD-EVENTS_KITCHEN-00784,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00785,11800.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00785,PAY-ORD-TAPAS_DOWNTOWN-00785,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00786,336300.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00786,PAY-ORD-TAPAS_DOWNTOWN-00786,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00787,221800.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00787,PAY-ORD-ROOFTOP_BAR-00787,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00790,105500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00790,PAY-ORD-GARDEN_CAFE-00790,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00793,28300.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00793,PAY-ORD-TAPAS_DOWNTOWN-00793,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00794,70800.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00794,PAY-ORD-TAPAS_DOWNTOWN-00794,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00795,29100.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00795,PAY-ORD-TAPAS_DOWNTOWN-00795,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00796,186400.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00796,PAY-ORD-ROOFTOP_BAR-00796,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00797,84600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00797,PAY-ORD-ROOFTOP_BAR-00797,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00798,70800.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00798,PAY-ORD-ROOFTOP_BAR-00798,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00799,37800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00799,PAY-ORD-GARDEN_CAFE-00799,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00800,10900.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00800,PAY-ORD-GARDEN_CAFE-00800,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00803,99400.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00803,PAY-ORD-EVENTS_KITCHEN-00803,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00805,332800.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00805,PAY-ORD-TAPAS_DOWNTOWN-00805,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00806,49600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00806,PAY-ORD-TAPAS_DOWNTOWN-00806,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00808,175800.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00808,PAY-ORD-TAPAS_DOWNTOWN-00808,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00809,166700.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00809,PAY-ORD-ROOFTOP_BAR-00809,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00810,71700.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00810,PAY-ORD-ROOFTOP_BAR-00810,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00811,123000.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00811,PAY-ORD-ROOFTOP_BAR-00811,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00812,55100.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-ROOFTOP_BAR-00812,PAY-ORD-ROOFTOP_BAR-00812,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00813,351500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00813,PAY-ORD-GARDEN_CAFE-00813,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00814,218500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00814,PAY-ORD-GARDEN_CAFE-00814,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00817,206500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00817,PAY-ORD-EVENTS_KITCHEN-00817,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00819,484600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00819,PAY-ORD-EVENTS_KITCHEN-00819,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00821,198200.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00821,PAY-ORD-TAPAS_DOWNTOWN-00821,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00823,233600.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00823,PAY-ORD-TAPAS_DOWNTOWN-00823,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00831,85400.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00831,PAY-ORD-GARDEN_CAFE-00831,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00832,15200.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00832,PAY-ORD-GARDEN_CAFE-00832,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00834,45500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00834,PAY-ORD-GARDEN_CAFE-00834,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00835,134500.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-GARDEN_CAFE-00835,PAY-ORD-GARDEN_CAFE-00835,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00836,119100.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00836,PAY-ORD-EVENTS_KITCHEN-00836,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00837,16800.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00837,PAY-ORD-EVENTS_KITCHEN-00837,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00838,199200.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00838,PAY-ORD-EVENTS_KITCHEN-00838,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00840,217100.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-EVENTS_KITCHEN-00840,PAY-ORD-EVENTS_KITCHEN-00840,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00843,88100.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00843,PAY-ORD-GARDEN_CAFE-00843,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00846,85000.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00846,PAY-ORD-TAPAS_DOWNTOWN-00846,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00848,31600.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00848,PAY-ORD-ROOFTOP_BAR-00848,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00851,323100.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00851,PAY-ORD-EVENTS_KITCHEN-00851,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00852,188100.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-EVENTS_KITCHEN-00852,PAY-ORD-EVENTS_KITCHEN-00852,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00853,265500.00,BANK_TRANSFER,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00853,PAY-ORD-TAPAS_DOWNTOWN-00853,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00854,139200.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-TAPAS_DOWNTOWN-00854,PAY-ORD-TAPAS_DOWNTOWN-00854,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00855,231300.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-TAPAS_DOWNTOWN-00855,PAY-ORD-TAPAS_DOWNTOWN-00855,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00856,92900.00,CASH,COMPLETED,cashier@nimbus.demo,MANUAL,PAY-ORD-ROOFTOP_BAR-00856,PAY-ORD-ROOFTOP_BAR-00856,MANUAL_REFERENCE,NOT_REQUIRED,"{""liveProvider"": false}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00859,366500.00,CARD,COMPLETED,cashier@nimbus.demo,CARD_STUB,PAY-ORD-GARDEN_CAFE-00859,PAY-ORD-GARDEN_CAFE-00859,MANUAL_REFERENCE,VERIFIED,"{""liveProvider"": false}"
