organizationSlug,branchCode,orderNumber,userEmail,serviceType,status,subtotal,tax,discount,total,tableLabel,notes,metadata
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00406,supervisor@nimbus.demo,DINE_IN,CLOSED,164000.00,29500.00,0.00,193500.00,RB-12,,"{""createdAt"": ""2026-05-05T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00407,supervisor@nimbus.demo,DINE_IN,CLOSED,183800.00,33100.00,0.00,216900.00,RB-07,,"{""createdAt"": ""2026-05-05T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00408,supervisor@nimbus.demo,DINE_IN,READY,132600.00,23900.00,0.00,156500.00,RB-03,,"{""createdAt"": ""2026-05-05T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00409,waiter@nimbus.demo,TAKEAWAY,CLOSED,148500.00,26700.00,0.00,175200.00,,,"{""createdAt"": ""2026-05-05T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00410,supervisor@nimbus.demo,DINE_IN,CLOSED,35800.00,6400.00,0.00,42200.00,RB-07,,"{""createdAt"": ""2026-05-05T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00411,supervisor@nimbus.demo,DINE_IN,CLOSED,99400.00,17000.00,5000.00,111400.00,GC-16,,"{""createdAt"": ""2026-05-05T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00412,supervisor@nimbus.demo,DINE_IN,SERVED,24000.00,4300.00,0.00,28300.00,GC-04,,"{""createdAt"": ""2026-05-05T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00413,cashier@nimbus.demo,DINE_IN,CLOSED,28000.00,5000.00,0.00,33000.00,GC-18,,"{""createdAt"": ""2026-05-05T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00414,waiter@nimbus.demo,DINE_IN,CLOSED,253300.00,45600.00,0.00,298900.00,GC-04,,"{""createdAt"": ""2026-05-05T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00415,cashier@nimbus.demo,DINE_IN,CLOSED,62400.00,11200.00,0.00,73600.00,GC-03,,"{""createdAt"": ""2026-05-05T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00416,waiter@nimbus.demo,DINE_IN,CLOSED,59400.00,10700.00,0.00,70100.00,EV-03,,"{""createdAt"": ""2026-05-05T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00417,supervisor@nimbus.demo,TAKEAWAY,CLOSED,92000.00,16600.00,0.00,108600.00,,,"{""createdAt"": ""2026-05-05T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00418,waiter@nimbus.demo,DINE_IN,SERVED,121500.00,21900.00,0.00,143400.00,EV-09,,"{""createdAt"": ""2026-05-05T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00419,waiter@nimbus.demo,TAKEAWAY,CLOSED,159300.00,28700.00,0.00,188000.00,,,"{""createdAt"": ""2026-05-05T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00420,cashier@nimbus.demo,DINE_IN,CLOSED,191500.00,34500.00,0.00,226000.00,EV-02,,"{""createdAt"": ""2026-05-05T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00421,waiter@nimbus.demo,DINE_IN,NEW,24000.00,4300.00,0.00,28300.00,TD-16,,"{""createdAt"": ""2026-05-06T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00422,waiter@nimbus.demo,DINE_IN,CLOSED,84000.00,15100.00,0.00,99100.00,RB-13,,"{""createdAt"": ""2026-05-06T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00423,waiter@nimbus.demo,DINE_IN,CLOSED,79800.00,13600.00,4000.00,89400.00,GC-18,,"{""createdAt"": ""2026-05-06T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00424,cashier@nimbus.demo,DINE_IN,CLOSED,92000.00,16600.00,0.00,108600.00,EV-11,,"{""createdAt"": ""2026-05-06T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00425,supervisor@nimbus.demo,DINE_IN,CLOSED,64000.00,11500.00,0.00,75500.00,TD-14,,"{""createdAt"": ""2026-05-07T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00426,supervisor@nimbus.demo,DINE_IN,NEW,360000.00,64800.00,0.00,424800.00,TD-12,,"{""createdAt"": ""2026-05-07T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00427,cashier@nimbus.demo,DINE_IN,SERVED,282200.00,48300.00,14100.00,316400.00,RB-14,,"{""createdAt"": ""2026-05-07T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00428,cashier@nimbus.demo,DINE_IN,SENT,247800.00,44600.00,0.00,292400.00,RB-06,,"{""createdAt"": ""2026-05-07T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00429,cashier@nimbus.demo,TAKEAWAY,NEW,104900.00,18900.00,0.00,123800.00,,,"{""createdAt"": ""2026-05-07T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00430,waiter@nimbus.demo,DINE_IN,CLOSED,138900.00,23800.00,6900.00,155800.00,GC-15,,"{""createdAt"": ""2026-05-07T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00431,cashier@nimbus.demo,TAKEAWAY,CLOSED,16500.00,3000.00,0.00,19500.00,,,"{""createdAt"": ""2026-05-07T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00432,cashier@nimbus.demo,DINE_IN,CLOSED,121000.00,21800.00,0.00,142800.00,EV-04,,"{""createdAt"": ""2026-05-07T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00433,waiter@nimbus.demo,DINE_IN,READY,106000.00,19100.00,0.00,125100.00,TD-20,,"{""createdAt"": ""2026-05-08T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00434,cashier@nimbus.demo,DINE_IN,CLOSED,40000.00,6800.00,2000.00,44800.00,TD-22,,"{""createdAt"": ""2026-05-08T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00435,waiter@nimbus.demo,TAKEAWAY,READY,42000.00,7600.00,0.00,49600.00,,,"{""createdAt"": ""2026-05-08T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00436,waiter@nimbus.demo,TAKEAWAY,CLOSED,48200.00,8200.00,2400.00,54000.00,,,"{""createdAt"": ""2026-05-08T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00437,supervisor@nimbus.demo,DINE_IN,CLOSED,53800.00,9700.00,0.00,63500.00,RB-05,,"{""createdAt"": ""2026-05-08T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00438,supervisor@nimbus.demo,DINE_IN,NEW,91700.00,16500.00,0.00,108200.00,RB-07,,"{""createdAt"": ""2026-05-08T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00439,waiter@nimbus.demo,DINE_IN,READY,49800.00,9000.00,0.00,58800.00,GC-11,,"{""createdAt"": ""2026-05-08T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00440,waiter@nimbus.demo,DINE_IN,CLOSED,25800.00,4600.00,0.00,30400.00,GC-12,,"{""createdAt"": ""2026-05-08T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00441,waiter@nimbus.demo,TAKEAWAY,CLOSED,122700.00,22100.00,0.00,144800.00,,,"{""createdAt"": ""2026-05-08T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00442,supervisor@nimbus.demo,DINE_IN,READY,116100.00,20900.00,0.00,137000.00,EV-11,,"{""createdAt"": ""2026-05-08T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00443,supervisor@nimbus.demo,DINE_IN,NEW,219500.00,39500.00,0.00,259000.00,EV-12,,"{""createdAt"": ""2026-05-08T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00444,cashier@nimbus.demo,DINE_IN,CLOSED,132300.00,23800.00,0.00,156100.00,EV-11,,"{""createdAt"": ""2026-05-08T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00445,supervisor@nimbus.demo,DINE_IN,CLOSED,60000.00,10300.00,3000.00,67300.00,TD-02,,"{""createdAt"": ""2026-05-09T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00446,supervisor@nimbus.demo,DINE_IN,CLOSED,159000.00,28600.00,0.00,187600.00,TD-09,,"{""createdAt"": ""2026-05-09T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00447,waiter@nimbus.demo,DINE_IN,CLOSED,76000.00,13700.00,0.00,89700.00,TD-08,,"{""createdAt"": ""2026-05-09T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00448,supervisor@nimbus.demo,TAKEAWAY,CLOSED,140000.00,25200.00,0.00,165200.00,,,"{""createdAt"": ""2026-05-09T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00449,supervisor@nimbus.demo,DINE_IN,SENT,172900.00,31100.00,0.00,204000.00,RB-13,,"{""createdAt"": ""2026-05-09T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00450,cashier@nimbus.demo,DINE_IN,CLOSED,283500.00,51000.00,0.00,334500.00,RB-11,,"{""createdAt"": ""2026-05-09T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00451,cashier@nimbus.demo,DINE_IN,SENT,33600.00,6000.00,0.00,39600.00,RB-15,,"{""createdAt"": ""2026-05-09T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00452,supervisor@nimbus.demo,DINE_IN,CLOSED,88000.00,15800.00,0.00,103800.00,RB-16,,"{""createdAt"": ""2026-05-09T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00453,cashier@nimbus.demo,DINE_IN,CLOSED,240400.00,43300.00,0.00,283700.00,GC-04,,"{""createdAt"": ""2026-05-09T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00454,cashier@nimbus.demo,DINE_IN,READY,207700.00,37400.00,0.00,245100.00,GC-13,,"{""createdAt"": ""2026-05-09T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00455,supervisor@nimbus.demo,TAKEAWAY,SENT,142500.00,25600.00,0.00,168100.00,,,"{""createdAt"": ""2026-05-09T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00456,cashier@nimbus.demo,TAKEAWAY,READY,49700.00,8900.00,0.00,58600.00,,,"{""createdAt"": ""2026-05-09T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00457,waiter@nimbus.demo,DINE_IN,SERVED,39000.00,7000.00,0.00,46000.00,EV-12,,"{""createdAt"": ""2026-05-09T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00458,cashier@nimbus.demo,DINE_IN,CLOSED,479700.00,86300.00,0.00,566000.00,EV-08,,"{""createdAt"": ""2026-05-09T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00459,supervisor@nimbus.demo,TAKEAWAY,CLOSED,184000.00,33100.00,0.00,217100.00,,,"{""createdAt"": ""2026-05-09T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00460,cashier@nimbus.demo,TAKEAWAY,CLOSED,241900.00,43500.00,0.00,285400.00,,,"{""createdAt"": ""2026-05-09T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00461,supervisor@nimbus.demo,TAKEAWAY,CLOSED,16000.00,2900.00,0.00,18900.00,,,"{""createdAt"": ""2026-05-10T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00462,supervisor@nimbus.demo,DINE_IN,CLOSED,160000.00,28800.00,0.00,188800.00,TD-18,,"{""createdAt"": ""2026-05-10T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00463,supervisor@nimbus.demo,DINE_IN,SERVED,42000.00,7600.00,0.00,49600.00,TD-04,,"{""createdAt"": ""2026-05-10T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00464,waiter@nimbus.demo,TAKEAWAY,CLOSED,78000.00,14000.00,0.00,92000.00,,,"{""createdAt"": ""2026-05-10T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00465,waiter@nimbus.demo,DINE_IN,CLOSED,124000.00,22300.00,0.00,146300.00,TD-20,,"{""createdAt"": ""2026-05-10T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00466,supervisor@nimbus.demo,DINE_IN,CLOSED,147800.00,25300.00,7400.00,165700.00,RB-10,,"{""createdAt"": ""2026-05-10T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00467,cashier@nimbus.demo,DINE_IN,CLOSED,13400.00,2400.00,0.00,15800.00,RB-02,,"{""createdAt"": ""2026-05-10T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00468,cashier@nimbus.demo,DINE_IN,SERVED,47100.00,8000.00,2400.00,52700.00,RB-03,,"{""createdAt"": ""2026-05-10T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00469,supervisor@nimbus.demo,DINE_IN,CLOSED,95900.00,17300.00,0.00,113200.00,RB-15,,"{""createdAt"": ""2026-05-10T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00470,cashier@nimbus.demo,DINE_IN,CLOSED,186600.00,33600.00,0.00,220200.00,RB-03,,"{""createdAt"": ""2026-05-10T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00471,supervisor@nimbus.demo,DINE_IN,CLOSED,124200.00,22400.00,0.00,146600.00,GC-13,,"{""createdAt"": ""2026-05-10T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00472,cashier@nimbus.demo,DINE_IN,READY,24000.00,4300.00,0.00,28300.00,GC-13,,"{""createdAt"": ""2026-05-10T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00473,cashier@nimbus.demo,DINE_IN,CLOSED,135200.00,24300.00,0.00,159500.00,GC-02,,"{""createdAt"": ""2026-05-10T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00474,cashier@nimbus.demo,DINE_IN,CLOSED,137100.00,24700.00,0.00,161800.00,GC-09,,"{""createdAt"": ""2026-05-10T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00475,supervisor@nimbus.demo,DINE_IN,CLOSED,138200.00,24900.00,0.00,163100.00,GC-05,,"{""createdAt"": ""2026-05-10T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00476,waiter@nimbus.demo,TAKEAWAY,READY,120000.00,20500.00,6000.00,134500.00,,,"{""createdAt"": ""2026-05-10T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00477,waiter@nimbus.demo,DINE_IN,SENT,99200.00,17000.00,5000.00,111200.00,EV-05,,"{""createdAt"": ""2026-05-10T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00478,waiter@nimbus.demo,DINE_IN,READY,64000.00,11500.00,0.00,75500.00,EV-05,,"{""createdAt"": ""2026-05-10T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00479,cashier@nimbus.demo,DINE_IN,SERVED,237000.00,42700.00,0.00,279700.00,EV-03,,"{""createdAt"": ""2026-05-10T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00480,cashier@nimbus.demo,DINE_IN,READY,42400.00,7600.00,0.00,50000.00,EV-03,,"{""createdAt"": ""2026-05-10T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00481,supervisor@nimbus.demo,DINE_IN,CLOSED,106000.00,19100.00,0.00,125100.00,TD-12,,"{""createdAt"": ""2026-05-11T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00482,supervisor@nimbus.demo,DINE_IN,READY,161400.00,29100.00,0.00,190500.00,RB-07,,"{""createdAt"": ""2026-05-11T09:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00483,cashier@nimbus.demo,DINE_IN,CLOSED,194500.00,35000.00,0.00,229500.00,GC-11,,"{""createdAt"": ""2026-05-11T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00484,waiter@nimbus.demo,DINE_IN,CLOSED,380000.00,68400.00,0.00,448400.00,EV-05,,"{""createdAt"": ""2026-05-11T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00485,waiter@nimbus.demo,DINE_IN,CLOSED,110000.00,19800.00,0.00,129800.00,TD-02,,"{""createdAt"": ""2026-05-12T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00486,supervisor@nimbus.demo,DINE_IN,NEW,96000.00,17300.00,0.00,113300.00,TD-02,,"{""createdAt"": ""2026-05-12T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00487,waiter@nimbus.demo,DINE_IN,CLOSED,62300.00,11200.00,0.00,73500.00,RB-06,,"{""createdAt"": ""2026-05-12T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00488,waiter@nimbus.demo,DINE_IN,CLOSED,181100.00,32600.00,0.00,213700.00,RB-11,,"{""createdAt"": ""2026-05-12T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00489,cashier@nimbus.demo,DINE_IN,CLOSED,91000.00,16400.00,0.00,107400.00,GC-01,,"{""createdAt"": ""2026-05-12T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00490,supervisor@nimbus.demo,DINE_IN,SERVED,286500.00,49000.00,14300.00,321200.00,GC-15,,"{""createdAt"": ""2026-05-12T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00491,supervisor@nimbus.demo,DINE_IN,CLOSED,290200.00,49600.00,14500.00,325300.00,EV-06,,"{""createdAt"": ""2026-05-12T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00492,cashier@nimbus.demo,DINE_IN,CLOSED,452000.00,81400.00,0.00,533400.00,EV-12,,"{""createdAt"": ""2026-05-12T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00493,waiter@nimbus.demo,DINE_IN,NEW,102000.00,18400.00,0.00,120400.00,TD-13,,"{""createdAt"": ""2026-05-13T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00494,cashier@nimbus.demo,DINE_IN,READY,42000.00,7600.00,0.00,49600.00,TD-15,,"{""createdAt"": ""2026-05-13T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00495,supervisor@nimbus.demo,DINE_IN,CLOSED,51000.00,8700.00,2600.00,57100.00,TD-15,,"{""createdAt"": ""2026-05-13T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00496,waiter@nimbus.demo,DINE_IN,SENT,179600.00,32300.00,0.00,211900.00,RB-06,,"{""createdAt"": ""2026-05-13T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00497,cashier@nimbus.demo,DINE_IN,CLOSED,170200.00,30600.00,0.00,200800.00,RB-15,,"{""createdAt"": ""2026-05-13T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00498,supervisor@nimbus.demo,TAKEAWAY,CLOSED,115000.00,20700.00,0.00,135700.00,,,"{""createdAt"": ""2026-05-13T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00499,supervisor@nimbus.demo,TAKEAWAY,NEW,270700.00,48700.00,0.00,319400.00,,,"{""createdAt"": ""2026-05-13T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00500,waiter@nimbus.demo,DINE_IN,SERVED,119800.00,21600.00,0.00,141400.00,GC-15,,"{""createdAt"": ""2026-05-13T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00501,supervisor@nimbus.demo,DINE_IN,CLOSED,127000.00,21700.00,6400.00,142300.00,GC-16,,"{""createdAt"": ""2026-05-13T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00502,waiter@nimbus.demo,DINE_IN,CLOSED,111900.00,20100.00,0.00,132000.00,EV-09,,"{""createdAt"": ""2026-05-13T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00503,supervisor@nimbus.demo,DINE_IN,CLOSED,141600.00,25500.00,0.00,167100.00,EV-09,,"{""createdAt"": ""2026-05-13T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00504,cashier@nimbus.demo,DINE_IN,CLOSED,113200.00,20400.00,0.00,133600.00,EV-10,,"{""createdAt"": ""2026-05-13T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00505,cashier@nimbus.demo,DINE_IN,READY,158000.00,28400.00,0.00,186400.00,TD-01,,"{""createdAt"": ""2026-05-14T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00506,waiter@nimbus.demo,DINE_IN,SERVED,185000.00,33300.00,0.00,218300.00,TD-18,,"{""createdAt"": ""2026-05-14T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00507,waiter@nimbus.demo,DINE_IN,CLOSED,109000.00,19600.00,0.00,128600.00,TD-02,,"{""createdAt"": ""2026-05-14T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00508,waiter@nimbus.demo,DINE_IN,READY,212000.00,38200.00,0.00,250200.00,TD-20,,"{""createdAt"": ""2026-05-14T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00509,supervisor@nimbus.demo,DINE_IN,SENT,60000.00,10800.00,0.00,70800.00,RB-04,,"{""createdAt"": ""2026-05-14T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00510,supervisor@nimbus.demo,DINE_IN,CLOSED,292000.00,52600.00,0.00,344600.00,RB-02,,"{""createdAt"": ""2026-05-14T09:45:00Z"", ""demoSource"": ""generated-pack""}"
